x,y
1.0871183234287622,-0.4030704634123946
-0.8973757578796749,0.47295045327426294
1.802167052268596,-0.16327529076167777
0.8578793245216108,0.24509469036448772
-0.7898638741821183,0.5839371451554206
-0.9383308367866443,0.32485373143085516
0.5087620436251541,0.8468656973291384
-0.17239176724190025,1.0265030748164123
-0.0922855117216183,1.0233508977740544
0.634394211802393,0.9118192367225882
0.8537537655996639,0.18057916607406121
-0.2150300536926431,1.0300554245200115
1.782643593003074,-0.21811744875350442
-0.939153045460713,0.28443946664260067
-0.9903286257604608,0.27911782852340555
-0.9238559028994302,0.23709597902088958
-1.1050145618416871,0.007009117099997041
1.0155600330942753,-0.4703729245895883
1.6043448311535062,-0.29863282570381045
-0.4760540669532225,0.8142196749006826
0.5355905851834034,0.7508203026034292
-0.9616002051264975,-0.004148044899411424
0.6881297843097968,0.6948482687783919
0.07966389506079449,-0.15905998794808224
1.0622673295688279,0.08919780007092827
0.7384753197570588,0.7075998903130156
-0.0869191540452662,1.0949700497063903
-0.9499399061771371,0.16397905570587987
0.13972197110237136,0.3934786172211871
1.1851133633758764,-0.572927388085399
0.9384279583187,0.4122845079217785
0.4946872263344806,0.9018538525791193
0.09091273700873463,1.0591182935653802
0.22505320059858416,-0.014949979537900653
0.6857425237542812,-0.432695807652035
0.16273210578492772,0.07618553737816663
0.9992400435845815,0.3010874889958604
0.8936453206699695,0.4297286680914737
2.1129842644674,0.04770109986783291
-0.8267286409825451,0.626768404810318
0.4667924392970086,-0.2727450562474194
-0.6448690407986862,0.8491902515193128
0.811578984874645,-0.4662318322844066
-0.16060240971941028,0.9952832353692945
1.609022710165083,-0.2981486270710248
1.999617881632113,0.3605973422608263
0.95019007661573,-0.00712063535893253
1.2514805274621663,-0.48190247955956245
1.0533259025476358,0.08895468750559438
-0.2245828720559352,0.9539732373846003
1.723109862082474,-0.12653552050074712
0.7881372135995062,0.603281950610375
0.3316432592182039,0.9470199159819891
1.9333128391918162,0.12533022902116367
1.044345443111505,-0.45808064739345633
0.24878907508357567,1.0618904414952
1.1253141422146145,-0.594467082944622
0.7386345116776938,-0.5291338559907598
2.0516981403282943,0.6214972223020208
1.9082008507852495,0.2880251379807268
0.15883886199997382,0.9904779674854443
0.9236194478917256,0.05497221189137656
1.278704701481402,-0.37172471982883376
1.1594715216070528,-0.4950127336669437
-1.0546530868159776,0.29684336451616
0.8647060962775732,0.2076395111248196
-0.9563585052097652,0.02948304158709414
0.1065254945527701,0.9691325246530191
0.11368710145372488,0.25644570084615903
0.22742228949136284,-0.2822967428967738
1.191424325453951,-0.3573032111214883
-1.052080622834267,-0.013214391869086468
0.7309878709489475,-0.4978028134645308
0.7093272982821173,-0.5771533564015988
1.9885697534447155,-0.19227557703255838
-1.0163715180734334,0.13396514327351222
0.3286798732293035,0.8784623718810118
-0.3498654147609816,0.9215996684881607
0.6331863282193735,0.7213652462463779
0.6448393814563652,0.7427593004477011
2.097683184644566,0.3369563193201127
0.35541538208131673,0.8867940420233363
-0.19374616521851906,1.052700642286349
0.44560202978551094,1.0120240929497177
0.04892387016870045,1.0666625654756436
0.7162391278696708,-0.41109041407828956
0.6050983966199304,0.870210239725036
-0.46213676185606045,0.9114199713786227
1.8363920175524397,-0.2256055744479317
1.4420235848947125,-0.32421079019811344
1.2038791548736483,-0.43227717662460763
-0.9199797957215204,0.3822703503582718
1.8684260887355126,0.08891933203406892
-1.0724703704071736,0.16169195278443324
0.17580301360577882,1.064308500787547
1.1902747825849853,-0.4617635540392728
-0.8786819948123932,0.46272096001001695
1.8484297881293024,0.26118813378533423
0.40805191067252805,0.9178802480715891
0.09821526667631585,0.9641882740464827
0.4248546290356814,-0.4787771516966199
0.4238445110951794,1.0333887037048253
0.9216913961147659,0.6286062088582856
2.021909487438666,0.3960249259989914
0.5263246642523506,-0.31419535096860435
0.5383906146988564,0.7167748957251345
1.8377868020495491,0.048209425503160735
1.5437563512357033,-0.18827102279928787
-0.9910806733669885,0.16379462413052026
0.006447196118123159,0.9742146463047784
0.46840869345301567,0.7589573461191741
0.09512897073818688,0.9992008941493872
1.912692004693835,-0.032309393367508606
-0.48354871602417254,1.0621750294331236
0.7458504906090757,0.7506452232205874
1.9465646438746782,0.3512882695320893
0.14142964655082854,1.014419664407312
0.13207575150788695,-0.23215453536465464
-0.45693747723804146,0.8737989764655212
1.569610793784417,-0.4833005973922977
1.7919964229588057,0.005533927232295614
0.06654852764598254,1.0966047335255598
1.9486938254632211,0.2534386140463267
1.816390005035939,-0.15830374810451658
-0.11266821626648793,0.1725498341894984
1.9597831226618765,0.12599251291627256
-0.39344124169264877,1.0149271826209034
0.20111048393695588,-0.08418963152169671
0.16271544021535983,0.16437367631396776
0.7557000723243467,0.5673688047187722
0.8984600616020326,0.49227337213924127
0.25806949687414527,0.06843106102602665
0.0836316404191978,0.06667999647781876
0.7975129028052065,0.6380036726180897
0.21104969229460901,-0.18309315747902888
0.06567995368990336,0.9343705955965753
0.3953126975139973,1.0156097831799338
0.9615585901939769,0.5001047654155039
0.27713667696978,1.0606400013036652
0.22340929059435852,0.8441019395899911
-0.7404888675255262,0.7569693912959896
1.936225956310532,0.09176502290208262
-0.7252542619693312,0.611248922635684
1.3013097867134222,-0.3488986828368586
-0.5821598840526813,0.8970804895576402
0.4876356753985973,0.8900380323862243
1.9683868891730778,0.46199521345991257
1.0743860496990536,0.13808921719778644
1.4853617689026806,-0.2817982175496501
-0.7342222512878077,0.5635035384836545
1.7738578051381055,0.002095082183402649
-0.8077516349113409,0.4618369979129082
0.9103343184838145,-0.056562674358278615
1.7707108697109968,-0.3343506679325479
0.6345116439912128,0.7553505812752342
0.1813420445385492,0.12015988503239944
0.36890984469902693,-0.17652048540111673
0.03900908927026508,0.1492113906033047
0.024008075956245184,-0.11796666630269001
1.0861048789775456,-0.5878120778772307
-0.01823499728220568,0.18025469733787122
1.2527624744326142,-0.4892046134121483
0.9661449828601348,0.33416914732564706
0.9008197313501997,0.5011697356334431
1.9526844798713856,0.18951692213369026
2.0235605576185565,-0.15594796777136094
0.7205301895936578,0.887169999506767
0.7547782478213583,0.6935928985761032
1.9012881376646884,0.24532515620272527
0.9836371606407477,0.3673589328468641
-0.7103353601750414,0.7255565784870843
1.2536593643648386,-0.37037360717652346
-1.024184770111758,0.15209850770214178
0.22062844751354005,-0.06968097563304348
-0.8166347479448494,0.39757377937814975
1.732605355929973,-0.06051102579500717
0.22753434303557352,0.9984741757486276
0.59030001159223,-0.35140950378362373
0.7389900789689029,0.6701325920323356
-0.6245493383285255,0.6280473327024291
-0.12532831395419952,1.0022360200866316
1.745004383050911,-0.2211745536481826
1.8495081697126636,0.04936066083487761
1.0994604827849759,0.2986054569813199
0.10243527990368205,-0.05183944921235095
0.1280414758286257,0.41612304354069307
-0.2985393893410493,1.0341523588465813
2.139359209120443,0.5338180178374329
0.7187038734547653,-0.4219344495400522
0.5508648185597916,-0.39685400265430965
-0.5608333214104843,0.7977046501549319
0.08237143007743873,-0.0925697992650383
0.45613902968904196,-0.22924961453078238
0.17527045368008112,0.02990563744364526
0.02071126942207724,0.9357289883196137
0.6193691196975929,-0.4191750961386528
0.02408647454695994,1.025613251391648
0.19831877229977843,-0.14250822141342348
1.299315956592985,-0.42636624659815464
0.059288899442902346,0.2537783464650707
0.8002419231875549,0.5377479178274066
0.5909720210147759,-0.5520907036578668
-0.5786642542813518,0.8405024534729097
0.9695380543560564,0.28393254276111457
-0.6143678177998116,0.5620488196094765
-0.7048365422072967,0.8860186418664231
-0.0992593392771593,1.0647467529688641
0.5289579039200125,0.8755587655364168
0.45492701150988457,-0.3652950008714741
-0.47993010419759186,0.92137499979378
-0.27046328889365256,0.9833292243132833
0.05163418387315156,0.40506999922762155
-0.8612091785448357,0.6897323422754217
0.8924195380702946,0.3854575042843649
0.21054996913509222,0.020307847129163156
0.2924083086415575,0.8730603839618478
-0.7951902144378915,0.7602733024800704
0.5245393286987087,0.8117798558797544
-0.5427541361720869,0.7964176039490519
0.9036131305228311,-0.4325423330580763
-0.5112703831337203,1.002058504166766
-0.8554504517200124,0.6625475334121653
0.4556548909768935,0.8298984218265361
0.8009940974553255,-0.39380072312966574
-0.6067085356342815,0.701120301862441
-0.03720021503916035,1.0762421313469182
1.4696616577118826,-0.5202068873153256
0.38756995491022395,-0.3384975858847565
1.9777748897219898,0.10206786615929468
-0.9122208869954725,0.19961308547914328
0.06251089533832901,-0.17398566463391255
0.5854907125718631,-0.42979117001759193
-0.362248246047868,0.8177316822630551
0.7733190280596424,-0.410821632029299
-0.6913994737621677,0.7056739982031428
0.7382427109167033,0.5029873620908252
1.063398379682869,-0.44891188194634146
0.5092306207564373,0.7176603982021571
0.55890006277111,0.7756357547700716
0.9372546210739408,0.5008139165854397
0.6923342889334684,0.7589376323038076
-0.6990574396917547,0.7632141943619682
2.0250221441171816,0.5014886078309949
1.5956361498921168,-0.28037698948599216
0.32161421634621,0.980563099149733
1.6089604613894788,-0.20826864268028
1.7745758899258464,-0.20952502728201566
0.12700547236882595,0.8891170753369442
0.9652023072835278,-0.4717940833716186
